'sample interval',PCG
10420,3000
10421,2600
10422,-2000
10423,-2800
10424,2600
10425,5000
10426,-400
10427,-7400
10428,-8000
10429,0
10430,8000
10431,3800
10432,-3200
10433,-4800
10434,-4000
10435,-3600
10436,-3600
10437,-3600
10438,-2400
10439,600
10440,2600
10441,2600
10442,2000
10443,1200
10444,1200
10445,1600
10446,600
10447,-1200
10448,600
10449,4400
10450,2400
10451,-2200
10452,-5000
10453,-4800
10454,-5400
10455,-7200
10456,-2800
10457,5400
10458,8000
10459,9000
10460,8600
10461,7800
10462,6200
10463,4600
10464,5600
10465,8000
10466,4000
10467,-7400
10468,-13200
10469,-12800
10470,-8200
10471,-5000
10472,-5000
10473,-4600
10474,-3200
10475,-1000
10476,1800
10477,3400
10478,2400
10479,400
10480,-1800
10481,-4400
10482,-4600
10483,-1000
10484,2000
10485,2000
10486,2400
10487,3800
10488,3000
10489,0
10490,-1200
10491,1400
10492,3400
10493,2400
10494,3000
10495,4800
10496,5800
10497,3000
10498,-2200
10499,-2800
10500,2000
10501,3600
10502,-3400
10503,-9200
10504,-5600
10505,1200
10506,1400
10507,-5600
10508,-10000
10509,-6200
10510,-200
10511,1400
10512,200
10513,-200
10514,1200
10515,1800
10516,2800
10517,6000
10518,8600
10519,5600
10520,0
10521,-800
10522,2600
10523,400
10524,-6000
10525,-9000
10526,-6600
10527,-2600
10528,-1000
10529,-1800
10530,-2200
10531,-1400
10532,-1000
10533,-200
10534,1200
10535,3200
10536,4600
10537,3400
10538,600
10539,-1400
10540,-600
10541,600
10542,200
10543,-200
10544,1000
10545,2600
10546,3000
10547,3000
10548,2800
10549,1600
10550,200
10551,-1600
10552,-3000
10553,-3600
10554,-2600
10555,-1400
10556,-1800
10557,-1800
10558,200
10559,2200
10560,600
10561,-2000
10562,-2400
10563,-1200
10564,-1000
10565,-1200
10566,-800
10567,-400
10568,-1600
10569,-3400
10570,-2800
10571,400
10572,3800
10573,3200
10574,800
10575,-1000
10576,-2000
10577,-1600
10578,1800
10579,5000
10580,3400
10581,-800
10582,-3400
10583,-2600
10584,200
10585,1800
10586,2000
10587,4600
10588,7800
10589,4000
10590,-3400
10591,-4600
10592,-400
10593,800
10594,-2000
10595,-3400
10596,-2200
10597,-1000
10598,-3000
10599,-5400
10600,-4400
10601,-2200
10602,-800
10603,-2200
10604,-4600
10605,-5200
10606,-800
10607,4600
10608,6200
10609,7000
10610,8400
10611,10200
10612,8800
10613,6200
10614,5600
10615,-2200
10616,-10400
10617,-12200
10618,-10200
10619,-5800
10620,-4400
10621,-4000
10622,-400
10623,2000
10624,400
10625,-1200
10626,200
10627,1200
10628,-1800
10629,-6800
10630,-5000
10631,2600
10632,4600
10633,600
10634,-800
10635,4000
10636,6800
10637,3600
10638,1800
10639,3200
10640,3000
10641,1200
10642,1400
10643,3000
10644,3800
10645,2000
10646,-200
10647,1800
10648,2200
10649,-1200
10650,-3800
10651,-2800
10652,-4600
10653,-9800
10654,-9800
10655,0
10656,3200
10657,-2600
10658,-6600
10659,-6800
10660,-1800
10661,-2200
10662,-9400
10663,-7600
10664,5600
10665,10600
10666,9000
10667,8800
10668,12200
10669,15400
10670,9200
10671,0
10672,-2800
10673,-1800
10674,-5200
10675,-10600
10676,-14000
10677,-12400
10678,-5400
10679,-1000
10680,-200
10681,3400
10682,9200
10683,8200
10684,1800
10685,-1600
10686,800
10687,1800
10688,-1600
10689,-4000
10690,-2000
10691,800
10692,200
10693,-2200
10694,-2600
10695,-800
10696,-800
10697,-2400
10698,-2600
10699,-400
10700,2000
10701,2200
10702,2200
10703,4600
10704,6200
10705,800
10706,-5000
10707,-2800
10708,3400
10709,2800
10710,-3200
10711,-4200
10712,2800
10713,6600
10714,1600
10715,-4600
10716,-6200
10717,-4000
10718,-3400
10719,-4400
10720,-1800
10721,3200
10722,5000
10723,2800
10724,-600
10725,-1800
10726,-2600
10727,-1200
10728,2800
10729,3000
10730,-800
10731,-3200
10732,-2400
10733,200
10734,2000
10735,2800
10736,5000
10737,6200
10738,400
10739,-4200
10740,-600
10741,3600
10742,2000
10743,-1800
10744,-3600
10745,-4400
10746,-3000
10747,-600
10748,-1800
10749,-6800
10750,-9000
10751,-5600
10752,-2600
10753,-2800
10754,-800
10755,6000
10756,10000
10757,9800
10758,8200
10759,8600
10760,9400
10761,5600
10762,-1000
10763,-7000
10764,-9800
10765,-10400
10766,-9200
10767,-5000
10768,-1800
10769,-3000
10770,-4000
10771,400
10772,6200
10773,5000
10774,1800
10775,800
10776,200
10777,-1800
10778,-4000
10779,-4200
10780,-2600
10781,-1400
10782,-1000
10783,1600
10784,3600
10785,2200
10786,-800
10787,1000
10788,6000
10789,7000
10790,3000
10791,600
10792,3600
10793,6200
10794,3400
10795,-1400
10796,-3600
10797,-2600
10798,-2600
10799,-4200
10800,-4200
10801,-2200
10802,-1200
10803,-2000
10804,-2600
10805,-2800
10806,-3800
10807,-4800
10808,-5000
10809,-3600
10810,-1800
10811,-200
10812,2200
10813,4400
10814,5400
10815,6000
10816,5800
10817,5000
10818,3600
10819,3200
10820,3000
10821,1400
10822,-1000
10823,-2400
10824,-3000
10825,-3600
10826,-4200
10827,-4200
10828,-3200
10829,-2800
10830,-3400
10831,-2600
10832,-800
10833,-400
10834,-1000
10835,-400
10836,1600
10837,5000
10838,5400
10839,2000
10840,-600
10841,-400
10842,600
10843,-200
10844,-2400
10845,-2800
10846,-2000
10847,-400
10848,1000
10849,1200
10850,1200
10851,600
10852,-200
10853,0
10854,600
10855,-1200
10856,-1200
10857,8000
10858,12800
10859,2600
10860,-7000
10861,-2400
10862,2200
10863,-5000
10864,-10200
10865,-12000
10866,-5800
10867,1800
10868,3800
10869,2200
10870,600
10871,-1000
10872,-2000
10873,0
10874,3600
10875,2800
10876,-400
10877,-1000
10878,-400
10879,-400
10880,-600
10881,800
10882,2800
10883,3600
10884,3200
10885,2600
10886,2000
10887,800
10888,-200
10889,0
10890,400
10891,800
10892,-600
10893,-2000
10894,-3600
10895,-4400
10896,-5400
10897,-5600
10898,-5800
10899,-4000
10900,800
10901,3800
10902,4800
10903,5000
10904,4600
10905,4000
10906,4400
10907,6000
10908,7600
10909,6200
10910,1400
10911,-4600
10912,-10000
10913,-10600
10914,-9000
10915,-5400
10916,-3400
10917,-2200
10918,-1000
10919,200
10920,800
10921,400
10922,0
10923,-400
10924,-400
10925,-600
10926,-800
10927,-1000
10928,-600
10929,600
10930,2200
10931,2200
10932,-200
10933,-3200
10934,-2800
10935,1400
10936,5400
10937,5400
10938,3600
10939,3600
10940,3600
10941,4000
10942,3000
10943,1800
10944,-800
10945,-2200
10946,-4000
10947,-5000
10948,-4200
10949,-1400
10950,1800
10951,3600
10952,1600
10953,-2000
10954,-4600
10955,-5800
10956,-5400
10957,-4800
10958,-3200
10959,0
10960,2800
10961,3800
10962,3000
10963,2800
10964,2200
10965,1800
10966,400
10967,-600
10968,-1000
10969,-1400
10970,-2200
10971,-2600
10972,-1800
10973,-400
10974,1600
10975,3800
10976,3600
10977,800
10978,-2800
10979,-5200
10980,-5400
10981,-3400
10982,0
10983,2400
10984,3800
10985,3600
10986,3200
10987,3000
10988,2000
10989,-400
10990,-2400
10991,-1000
10992,1600
10993,2000
10994,1200
10995,200
10996,-1200
10997,-2400
10998,-3800
10999,-4400
11000,-4600
11001,-2800
11002,-1200
11003,-200
11004,400
11005,3200
11006,4600
11007,3000
11008,-600
11009,-2800
11010,-3000
11011,-3600
11012,-3200
11013,-200
11014,4200
11015,4200
11016,1400
11017,-1800
11018,-1600
11019,600
11020,3400
11021,5400
11022,3000
11023,-2200
11024,-6400
11025,-3800
11026,-400
11027,1600
11028,2200
11029,3000
11030,3200
11031,3000
11032,1200
11033,-1800
11034,-3000
11035,-1800
11036,200
11037,-400
11038,-1800
11039,-800
11040,1000
11041,200
11042,-2000
11043,-5000
11044,-7600
11045,-8200
11046,-8400
11047,-6000
11048,2400
11049,6800
11050,7800
11051,7800
11052,7200
11053,7800
11054,10200
11055,10000
11056,4800
11057,-6000
11058,-12000
11059,-13400
11060,-12200
11061,-9000
11062,-5800
11063,-2600
11064,400
11065,3400
11066,4800
11067,2200
11068,-1000
11069,-600
11070,1200
11071,2000
11072,1800
11073,800
11074,2000
11075,2800
11076,2200
11077,800
11078,-1200
11079,-1200
11080,200
11081,1800
11082,2600
11083,1000
11084,-1200
11085,-1400
11086,-400
11087,200
11088,-600
11089,-1200
11090,-800
11091,-600
11092,600
11093,600
11094,-800
11095,-1200
11096,-1400
11097,-1800
11098,-1800
11099,-2000
11100,-2000
11101,-4000
11102,-4800
11103,-3600
11104,-2200
11105,-600
11106,1600
11107,3800
11108,5000
11109,4200
11110,3600
11111,2400
11112,-400
11113,-2200
11114,-1000
11115,1800
11116,3400
11117,400
11118,-1800
11119,-1400
11120,-2000
11121,-2400
11122,-2000
11123,800
11124,1600
11125,600
11126,600
11127,1000
11128,-1400
11129,-4000
11130,-3200
11131,-400
11132,-600
11133,-2600
11134,-4800
11135,-3200
11136,1200
11137,2200
11138,1400
11139,2600
11140,4000
11141,1800
11142,-2800
11143,-5000
11144,-1400
11145,4400
11146,7400
11147,6400
11148,3600
11149,-200
11150,-4200
11151,-4200
11152,-4200
11153,-2600
11154,2400
11155,4600
11156,200
11157,-6200
11158,-7600
11159,-3400
11160,1200
11161,3600
11162,2000
11163,-3000
11164,-6800
11165,-4400
11166,2200
11167,6000
11168,3200
11169,-200
11170,-1400
11171,-1400
11172,-2600
11173,-1800
11174,2400
11175,4600
11176,3600
11177,2000
11178,2800
11179,2200
11180,-1600
11181,-4800
11182,-3600
11183,1400
11184,3400
11185,1000
11186,-2000
11187,-3600
11188,-4400
11189,-5600
11190,-5800
11191,-5400
11192,-4600
11193,200
11194,5200
11195,6600
11196,7000
11197,7000
11198,9000
11199,10600
11200,9000
11201,3800
11202,-6000
11203,-10800
11204,-12000
11205,-11400
11206,-9600
11207,-5800
11208,-2200
11209,600
11210,3800
11211,4800
11212,2600
11213,-600
11214,-2200
11215,-2000
11216,-400
11217,0
11218,800
11219,400
11220,-1400
11221,-200
11222,3000
11223,5400
11224,3600
11225,-600
11226,-2800
11227,-1400
11228,1600
11229,1400
11230,0
11231,1200
11232,3800
11233,4200
11234,1800
11235,-400
11236,-1800
11237,-1200
11238,-1400
11239,-1800
11240,-1600
11241,-1400
11242,-1200
11243,-2800
11244,-3800
11245,-3800
11246,-3200
11247,-2800
11248,-1600
11249,-600
11250,600
11251,1600
11252,1600
11253,2600
11254,3000
11255,3400
11256,2000
11257,1200
11258,400
11259,0
11260,-800
11261,-1600
11262,-1800
11263,-1600
11264,-1600
11265,-1600
11266,-1000
11267,-1000
11268,-600
11269,-400
11270,0
11271,400
11272,800
11273,1000
11274,600
11275,400
11276,0
11277,-200
11278,-1000
11279,-1200
11280,-800
11281,-600
11282,200
11283,800
11284,1600
11285,2200
11286,2400
11287,2200
11288,1400
11289,1200
11290,1000
11291,600
11292,200
11293,-600
11294,-1600
11295,-3400
11296,-4400
11297,-4000
11298,-3200
11299,-2400
11300,-2000
11301,-2000
11302,-3000
11303,-4200
11304,-4400
11305,-1200
11306,3800
11307,6600
11308,4600
11309,1200
11310,-200
11311,1000
11312,4200
11313,5600
11314,3600
11315,400
11316,-1400
11317,-1800
11318,-1200
11319,-200
11320,1600
11321,2800
11322,2800
11323,1400
11324,-200
11325,-1600
11326,-3000
11327,-3600
11328,-3000
11329,-2600
11330,-2400
11331,-3000
11332,-3200
11333,-3600
11334,-4400
11335,-4800
11336,-5400
11337,-5000
11338,-4400
11339,2400
11340,8400
11341,10000
11342,9800
11343,8800
11344,8600
11345,9600
11346,9000
11347,5000
11348,-3000
11349,-10000
11350,-12200
11351,-13200
11352,-10200
11353,-7000
11354,-3400
11355,200
11356,2200
11357,3600
11358,3600
11359,3800
11360,3800
11361,2000
11362,400
11363,-1000
11364,-1200
11365,-1200
11366,-2000
11367,-2000
11368,-600
11369,600
11370,0
11371,-2200
11372,-2600
11373,-200
11374,1400
11375,600
11376,-600
11377,1000
11378,4200
11379,4000
11380,1800
11381,-200
11382,-1800
11383,-1400
11384,-1400
11385,-1400
11386,-1000
11387,-1400
11388,-1200
11389,-1000
11390,-1000
11391,-800
11392,-1200
11393,-1800
11394,-1800
11395,-1000
11396,1200
11397,2000
11398,1600
11399,2000
11400,2800
11401,2800
11402,2000
11403,1200
11404,800
11405,1000
11406,800
11407,-400
11408,-2200
11409,-1400
11410,-600
11411,-1200
11412,-3400
11413,-4800
11414,-3400
11415,-1400
11416,200
11417,1600
11418,1400
11419,1400
11420,1400
11421,200
11422,-400
11423,-800
11424,-600
11425,-200
11426,-1400
11427,-2200
11428,-2400
11429,-2200
11430,-1400
11431,-1000
11432,-200
11433,400
11434,600
11435,1600
11436,2200
11437,2200
11438,1800
11439,1400
11440,1600
11441,2200
11442,1800
11443,1400
11444,600
11445,-400
11446,-1400
11447,-3400
11448,-5200
11449,-5600
11450,-3400
11451,1200
11452,3400
11453,2000
11454,400
11455,200
11456,1600
11457,4800
11458,5600
11459,2800
11460,-600
11461,-3000
11462,-4000
11463,-4400
11464,-4000
11465,-2200
11466,-200
11467,800
11468,600
11469,-800
11470,-1400
11471,-1400
11472,-800
11473,800
11474,1600
11475,1800
11476,1200
11477,-400
11478,-2000
11479,-3200
11480,-5000
11481,-5600
11482,-5800
11483,-5200
11484,-2200
11485,4800
11486,9400
11487,11000
11488,11400
11489,13000
11490,11400
11491,7400
11492,-2200
11493,-9600
11494,-11600
11495,-11200
11496,-9600
11497,-7400
11498,-6200
11499,-4800
11500,-3400
11501,-1000
11502,1200
11503,2600
11504,3000
11505,3600
11506,4800
11507,4600
11508,3400
11509,2600
11510,1600
11511,1000
11512,400
11513,400
11514,1000
11515,-600
11516,-4000
11517,-4200
11518,-1800
11519,400
11520,200
11521,-400
11522,800
11523,3000
11524,3400
11525,2600
11526,1000
11527,-800
11528,-800
11529,-800
11530,-600
11531,-200
11532,-800
11533,-1400
11534,-3000
11535,-4600
11536,-5200
11537,-5200
11538,-4400
11539,-4000
11540,-3000
11541,-1200
11542,600
11543,2600
11544,3600
11545,4800
11546,5200
11547,4400
11548,3600
11549,2000
11550,0
11551,-1600
11552,-2200
11553,-2000
11554,-1800
11555,-2000
11556,-2000
11557,-1600
11558,-400
11559,600
11560,1400
11561,2200
11562,2800
11563,2600
11564,2200
11565,1400
11566,800
11567,400
11568,-200
11569,-1000
11570,-2000
11571,-2600
11572,-2000
11573,-1400
11574,-1000
11575,-600
11576,-200
11577,-400
11578,-800
11579,-1000
11580,-1000
11581,-400
11582,-200
11583,-400
11584,-400
11585,-400
11586,-600
11587,0
11588,0
11589,-200
11590,-200
11591,-800
11592,-2000
11593,-3800
11594,-4200
11595,-2000
11596,2200
11597,4400
11598,3000
11599,400
11600,-800
11601,200
11602,3400
11603,5400
11604,3400
11605,200
11606,-2200
11607,-2800
11608,-2800
11609,-2000
11610,0
11611,1800
11612,2800
11613,2400
11614,1400
11615,800
11616,-200
11617,-800
11618,-800
11619,-200
11620,400
11621,200
11622,-1600
11623,-3200
11624,-3800
11625,-4800
11626,-5400
11627,-6400
11628,-7200
11629,-4400
11630,2800
11631,7000
11632,8800
11633,11000
11634,14000
11635,13800
11636,6800
11637,-6000
11638,-10600
11639,-11200
11640,-9800
11641,-7600
11642,-5400
11643,-3600
11644,-2400
11645,-1200
11646,400
11647,1800
11648,1800
11649,1800
11650,1200
11651,-400
11652,-1800
11653,-2200
11654,-1800
11655,400
11656,2800
11657,4000
11658,5000
11659,5200
11660,4600
11661,1600
11662,-1000
11663,600
11664,3200
11665,2800
11666,0
11667,-1200
11668,-200
11669,-800
11670,-3400
11671,-6200
11672,-6600
11673,-4800
11674,-2800
11675,-1600
11676,-600
11677,400
11678,1400
11679,2200
11680,2800
11681,2400
11682,1400
11683,-200
11684,-1800
11685,-1600
11686,-1800
11687,-800
11688,0
11689,200
11690,400
11691,0
11692,800
11693,800
11694,400
11695,1200
11696,1000
11697,1600
11698,600
11699,-200
11700,600
11701,200
11702,800
11703,0
11704,-1200
11705,-1400
11706,-1400
11707,-200
11708,-1200
11709,-3000
11710,-2600
11711,-600
11712,1200
11713,800
11714,0
11715,-800
11716,-200
11717,1000
11718,1200
11719,400
11720,-1200
11721,-1000
11722,-1600
11723,-1200
11724,-200
11725,800
11726,600
11727,-1800
11728,-1000
11729,1000
11730,3000
11731,3200
11732,1800
11733,1400
11734,1400
11735,1200
11736,-1200
11737,-3600
11738,-6000
11739,-5200
11740,-1600
11741,1600
11742,1800
11743,-1200
11744,-2400
11745,-2200
11746,400
11747,3400
11748,3000
11749,200
11750,-1600
11751,-2600
11752,-2800
11753,-2400
11754,-2600
11755,-800
11756,1400
11757,2600
11758,2800
11759,2400
11760,2000
11761,1400
11762,800
11763,2200
11764,3800
11765,3800
11766,2200
11767,-200
11768,-1800
11769,-3000
11770,-6200
11771,-9400
11772,-10000
11773,-8400
11774,0
11775,5800
11776,7600
11777,7800
11778,7800
11779,8600
11780,9000
11781,6800
11782,1400
11783,-4600
11784,-9200
11785,-11000
11786,-8800
11787,-5800
11788,-3600
11789,-2400
11790,-1400
11791,1200
11792,3000
11793,3000
11794,1400
11795,0
11796,-2000
11797,-2000
11798,-1600
11799,-1400
11800,-1000
11801,-200
11802,1600
11803,3800
11804,3400
11805,-400
11806,-2400
11807,400
11808,4400
11809,4400
11810,400
11811,-600
11812,1400
11813,2400
11814,1400
11815,200
11816,-1200
11817,-2200
11818,-1200
11819,-200
11820,0
11821,-800
11822,-1800
11823,-2200
11824,-2400
11825,-2600
11826,-2600
11827,-3200
11828,-4200
11829,-4000
11830,-2400
11831,-200
11832,1800
11833,4200
11834,5200
11835,5400
11836,4600
11837,3800
11838,3800
11839,3200
11840,1200
11841,-1000
11842,-2800
11843,-3800
11844,-4600
11845,-5000
11846,-4600
11847,-3800
11848,-3800
11849,-3800
11850,-2200
11851,-200
11852,1600
11853,3400
11854,5800
11855,5600
11856,3200
11857,200
11858,-1200
11859,-400
11860,3200
11861,5200
11862,4200
11863,600
11864,-4200
11865,-7600
11866,-7600
11867,-5600
11868,-200
11869,2600
11870,1000
11871,0
11872,0
11873,-600
11874,-1200
11875,200
11876,3000
11877,6400
11878,6400
11879,3600
11880,-1200
11881,-5800
11882,-6600
11883,-4400
11884,-1400
11885,0
11886,-800
11887,-2800
11888,-4000
11889,-2000
11890,3200
11891,8000
11892,6200
11893,800
11894,-2800
11895,-3600
11896,-4000
11897,-3800
11898,-2800
11899,-600
11900,1800
11901,2600
11902,-1200
11903,-3800
11904,-2800
11905,200
11906,400
11907,-1000
11908,8600
11909,23400
11910,13600
11911,-8200
11912,-13400
11913,1600
11914,-600
11915,-7200
11916,-18800
11917,-25600
11918,200
11919,15200
11920,14000
11921,13200
11922,15600
11923,25400
11924,25400
11925,2600
11926,-17400
11927,-13200
11928,-4600
11929,-3400
11930,-3800
11931,1400
11932,8800
11933,9600
11934,2200
11935,-2400
11936,-3800
11937,-4200
11938,-4400
11939,-5600
11940,-6800
11941,-4600
11942,1000
11943,6400
11944,8800
11945,8600
11946,7800
11947,5600
11948,1400
11949,-3000
11950,-2400
11951,1400
11952,3400
11953,2000
11954,600
11955,1400
11956,2800
11957,3600
11958,3400
11959,1600
11960,-1000
11961,-3200
11962,-3600
11963,-1600
11964,-200
11965,-800
11966,-800
11967,-200
11968,-1200
11969,-4400
11970,-5400
11971,-4000
11972,-4000
11973,-4600
11974,-3800
11975,-2000
11976,1000
11977,3800
11978,4600
11979,5400
11980,5200
11981,3800
11982,2400
11983,2600
11984,4400
11985,2600
11986,-1000
11987,-2400
11988,-2200
11989,-2400
11990,-2200
11991,-2200
11992,-1800
11993,-1400
11994,800
11995,3400
11996,2200
11997,-1200
11998,-1600
11999,200
12000,1200
12001,-1200
12002,-3600
12003,-3400
12004,-2800
12005,-4200
12006,-7800
12007,-9400
12008,-3800
12009,5600
12010,9400
12011,9600
12012,9400
12013,10800
12014,9800
12015,2400
12016,-4600
12017,-5400
12018,-2000
12019,-400
12020,-1200
12021,-3000
12022,-6600
12023,-8600
12024,-7200
12025,-5600
12026,-3800
12027,-1000
12028,3200
12029,4400
12030,1400
12031,3000
12032,6200
12033,4600
12034,1200
12035,2000
12036,2400
12037,200
12038,-1800
12039,-2000
12040,-3200
12041,-3400
12042,-1000
12043,600
12044,1400
12045,1800
12046,2600
12047,1400
12048,-1600
12049,-3000
12050,-3200
12051,-1200
12052,2600
12053,1600
12054,800
12055,3200
12056,-3000
12057,-9000
12058,-6000
12059,-3800
12060,-6800
12061,-6600
12062,1200
12063,5400
12064,6000
12065,7000
12066,11400
12067,13400
12068,6000
12069,-2200
12070,-4600
12071,-8800
12072,-14600
12073,-13400
12074,-1000
12075,8400
12076,1800
12077,-4000
12078,200
12079,4200
12080,0
12081,-5600
12082,-5600
12083,-200
12084,5000
12085,4200
12086,-400
12087,-1000
12088,2600
12089,4200
12090,2000
12091,-200
12092,-1200
12093,-2400
12094,-1600
12095,2000
12096,3800
12097,1800
12098,-1000
12099,400
12100,4000
12101,3400
12102,-1800
12103,-5000
12104,-5200
12105,-5000
12106,-3400
12107,600
12108,5800
12109,6800
12110,3400
12111,-1400
12112,-4600
12113,-7000
12114,-7200
12115,-5800
12116,-4000
12117,-2800
12118,-600
12119,3800
12120,6800
12121,5400
12122,2200
12123,-600
12124,-600
12125,1400
12126,2800
12127,2600
12128,1400
12129,-400
12130,-1600
12131,-1400
12132,-2600
12133,-4200
12134,-6600
12135,-6800
12136,600
12137,7600
12138,7000
12139,0
12140,-4200
12141,-2600
12142,200
12143,1200
12144,1800
12145,2400
12146,1800
12147,-400
12148,-2000
12149,-2200
12150,-1800
12151,-1600
12152,-1000
12153,0
12154,-200
12155,-1000
12156,-600
12157,200
12158,800
12159,1200
12160,400
12161,-600
12162,-1000
12163,-200
12164,1400
12165,2800
12166,3000
12167,2200
12168,-200
12169,-2600
12170,-4000
12171,-3600
12172,-600
12173,200
12174,-1800
12175,-4000
12176,-3600
12177,600
12178,6800
12179,9400
12180,5800
12181,-1800
12182,-6800
12183,-9200
12184,-10200
12185,-8000
12186,-4000
12187,400
12188,3800
12189,5800
12190,6600
12191,5600
12192,4200
12193,3000
12194,3000
12195,2800
12196,2200
12197,1200
12198,-600
12199,-4000
12200,-6200
12201,-7200
12202,-8200
12203,-10800
12204,-12000
12205,-9400
12206,1000
12207,9400
12208,11000
12209,10600
12210,12400
12211,16400
12212,12400
12213,3600
12214,-2600
12215,-7600
12216,-11000
12217,-11800
12218,-11000
12219,-7400
12220,-3600
12221,-1600
12222,-200
12223,2400
12224,3400
12225,1800
12226,-600
12227,-2200
12228,-2400
12229,-600
12230,1800
12231,4200
12232,5400
12233,3600
12234,2000
12235,200
12236,-2800
12237,-5200
12238,-5000
12239,-800
12240,2000
12241,1000
12242,0
12243,1600
12244,4000
12245,3800
12246,2200
12247,2000
12248,1400
12249,1000
12250,800
12251,-600
12252,-1600
12253,-2800
12254,-4000
12255,-3600
12256,-3400
12257,-4000
12258,-4600
12259,-5400
12260,-2800
12261,800
12262,1000
12263,-200
12264,800
12265,5000
12266,8200
12267,7200
12268,2000
12269,-2600
12270,-4600
12271,-3400
12272,0
12273,1600
12274,1000
12275,-1000
12276,-2200
12277,-1800
12278,-1200
12279,-1200
12280,-400
12281,1400
12282,3000
12283,2200
12284,-200
12285,-2000
12286,-1800
12287,-400
12288,1800
12289,2200
12290,400
12291,-1000
12292,-200
12293,600
12294,200
12295,-1400
12296,-3400
12297,-2000
12298,1200
12299,1400
12300,-1000
12301,-3000
12302,-1200
12303,2000
12304,3600
12305,4000
12306,0
12307,-6400
12308,-5800
12309,4200
12310,9000
12311,-1000
12312,-10600
12313,-13200
12314,-5400
12315,4200
12316,8200
12317,5800
12318,800
12319,-1800
12320,-1000
12321,3200
12322,6400
12323,4000
12324,-200
12325,-2600
12326,-4000
12327,-4400
12328,-3600
12329,-400
12330,2000
12331,1600
12332,1200
12333,1000
12334,800
12335,1800
12336,2400
12337,2600
12338,2800
12339,600
12340,-3200
12341,-4000
12342,-1600
12343,-600
12344,-2800
12345,-6000
12346,-9600
12347,-13400
12348,-13800
12349,1600
12350,10200
12351,13000
12352,12600
12353,12400
12354,12200
12355,9600
12356,4800
12357,-1800
12358,-8800
12359,-12200
12360,-14400
12361,-13600
12362,-3800
12363,3800
12364,200
12365,-5000
12366,-2200
12367,3800
12368,8400
12369,8400
12370,2600
12371,-1400
12372,-2400
12373,-1400
12374,-2600
12375,-7800
12376,-13600
12377,-6400
12378,4800
12379,6600
12380,2800
12381,6400
12382,15800
12383,15200
12384,600
12385,-11000
12386,-12200
12387,-6600
12388,-800
12389,2800
12390,4000
12391,4200
12392,4400
12393,3600
12394,1000
12395,-2200
12396,-3200
12397,-2800
12398,-4400
12399,-6000
12400,-6200
12401,-5400
12402,-3000
12403,-400
12404,1800
12405,2800
12406,3200
12407,3800
12408,5000
12409,6600
12410,5400
12411,-400
12412,-4600
12413,-5000
12414,-3800
12415,-3800
12416,-3600
12417,-800
12418,3600
12419,6000
12420,4200
12421,400
12422,-3200
12423,-5000
12424,-4200
12425,-1200
12426,2600
12427,2800
12428,0
12429,-2200
12430,-1200
12431,-200
12432,-1600
12433,-4400
12434,-2800
12435,2200
12436,6400
12437,5400
12438,600
12439,-3000
12440,-2800
12441,-1600
12442,-1200
12443,-800
12444,400
12445,1800
12446,2200
12447,1400
12448,600
12449,400
12450,400
12451,800
12452,1400
12453,-400
12454,-4400
12455,-7800
12456,-7200
12457,-3600
12458,-400
12459,1600
12460,3200
12461,4600
12462,5200
12463,3000
12464,1200
12465,2600
12466,5200
12467,5400
12468,-200
12469,-9000
12470,-12600
12471,-7400
12472,-200
12473,3000
12474,2200
12475,2600
12476,4200
12477,3000
12478,-1400
12479,-3800
12480,-2400
12481,0
12482,1600
12483,3200
12484,3800
12485,1600
12486,-1800
12487,-4000
12488,-7600
12489,-11800
12490,-10800
12491,-5400
12492,2800
12493,7600
12494,8600
12495,8200
12496,8000
12497,9400
12498,11200
12499,8400
12500,3000
12501,-3400
12502,-9000
12503,-11400
12504,-11400
12505,-9000
12506,-5000
12507,-1800
12508,-1200
12509,-200
12510,2600
12511,3600
12512,0
12513,-2600
12514,-2400
12515,-1800
12516,1600
12517,6000
12518,5200
12519,-1000
12520,-4400
12521,-3800
12522,-1000
12523,2000
12524,2200
12525,-400
12526,-2000
12527,0
12528,3000
12529,4800
12530,6200
12531,6000
12532,3400
12533,-200
12534,-4200
12535,-5800
12536,-3200
12537,-1200
12538,-800
12539,1400
12540,4600
12541,4200
12542,-1600
12543,-7400
12544,-7800
12545,-2800
12546,2200
12547,3400
12548,-200
12549,-3800
12550,-5200
12551,-4600
12552,-800
12553,2400
12554,1800
12555,1400
12556,1800
12557,1600
12558,1600
12559,200
12560,-1400
12561,-600
12562,2200
12563,2600
12564,-400
12565,-3400
12566,-2200
12567,800
12568,1800
12569,400
12570,-800
12571,-600
12572,1400
12573,2400
12574,-400
12575,-3600
12576,-2000
12577,1800
12578,1000
12579,-1400
12580,-600
12581,0
12582,-600
12583,-400
12584,1000
12585,1600
12586,1200
12587,200
12588,-600
12589,-1000
12590,-1600
12591,-2800
12592,-2000
12593,600
12594,0
12595,-2200
12596,-400
12597,2200
12598,1000
12599,-1800
12600,-3000
12601,-3800
12602,-2000
12603,2200
12604,3000
12605,-200
12606,-1800
12607,0
12608,3200
12609,4200
12610,3800
12611,1200
12612,-1000
12613,-2000
12614,-2800
12615,-2600
12616,-1400
12617,400
12618,2000
12619,1400
12620,200
12621,-1200
12622,-1600
12623,-1000
12624,0
12625,800
12626,1600
12627,1800
12628,1200
12629,-200
12630,-1400
12631,-3400
12632,-5400
12633,-6400
